STATE,STATENAME,ST_CASE,VEH_NO,MDRDSTRD,MDRDSTRDNAME
13,Georgia,130778,1,96,Not Reported
13,Georgia,130778,2,96,Not Reported
13,Georgia,130779,1,0,Not Distracted
13,Georgia,130779,2,0,Not Distracted
13,Georgia,130779,3,96,Not Reported
13,Georgia,130780,1,96,Not Reported
13,Georgia,130781,1,96,Not Reported
13,Georgia,130781,2,96,Not Reported
13,Georgia,130782,1,0,Not Distracted
13,Georgia,130782,2,96,Not Reported
13,Georgia,130783,1,96,Not Reported
13,Georgia,130784,1,96,Not Reported
13,Georgia,130785,1,96,Not Reported
13,Georgia,130786,1,96,Not Reported
13,Georgia,130786,2,96,Not Reported
13,Georgia,130787,1,96,Not Reported
13,Georgia,130788,1,96,Not Reported
13,Georgia,130788,2,96,Not Reported
13,Georgia,130788,3,96,Not Reported
13,Georgia,130788,4,96,Not Reported
13,Georgia,130789,1,96,Not Reported
13,Georgia,130789,2,96,Not Reported
13,Georgia,130790,1,96,Not Reported
13,Georgia,130791,1,0,Not Distracted
13,Georgia,130792,1,0,Not Distracted
13,Georgia,130793,1,96,Not Reported
13,Georgia,130794,1,0,Not Distracted
13,Georgia,130794,2,96,Not Reported
13,Georgia,130795,1,96,Not Reported
13,Georgia,130796,1,96,Not Reported
13,Georgia,130797,1,96,Not Reported
13,Georgia,130798,1,99,Reported as Unknown if Distracted
13,Georgia,130799,1,96,Not Reported
13,Georgia,130799,3,96,Not Reported
13,Georgia,130800,1,96,Not Reported
13,Georgia,130801,1,96,Not Reported
13,Georgia,130801,2,0,Not Distracted
13,Georgia,130802,1,96,Not Reported
13,Georgia,130802,2,96,Not Reported
13,Georgia,130803,1,96,Not Reported
13,Georgia,130804,1,96,Not Reported
13,Georgia,130804,2,0,Not Distracted
13,Georgia,130805,1,96,Not Reported
13,Georgia,130806,1,96,Not Reported
13,Georgia,130806,2,96,Not Reported
13,Georgia,130807,1,96,Not Reported
13,Georgia,130808,1,96,Not Reported
13,Georgia,130809,1,96,Not Reported
13,Georgia,130809,2,96,Not Reported
13,Georgia,130810,1,96,Not Reported
13,Georgia,130811,1,96,Not Reported
13,Georgia,130812,1,96,Not Reported
13,Georgia,130813,1,96,Not Reported
13,Georgia,130814,1,96,Not Reported
13,Georgia,130815,1,96,Not Reported
13,Georgia,130816,1,96,Not Reported
13,Georgia,130816,2,96,Not Reported
13,Georgia,130817,1,96,Not Reported
13,Georgia,130818,1,96,Not Reported
13,Georgia,130818,2,96,Not Reported
13,Georgia,130819,1,96,Not Reported
13,Georgia,130820,1,96,Not Reported
13,Georgia,130821,1,96,Not Reported
13,Georgia,130821,2,96,Not Reported
13,Georgia,130822,1,96,Not Reported
13,Georgia,130823,1,96,Not Reported
13,Georgia,130823,2,16,No Driver Present/Unknown if Driver present
13,Georgia,130824,1,96,Not Reported
13,Georgia,130825,1,96,Not Reported
13,Georgia,130826,1,96,Not Reported
13,Georgia,130827,1,96,Not Reported
13,Georgia,130828,1,96,Not Reported
13,Georgia,130828,2,96,Not Reported
13,Georgia,130829,1,96,Not Reported
13,Georgia,130830,1,96,Not Reported
13,Georgia,130830,2,96,Not Reported
13,Georgia,130831,1,96,Not Reported
13,Georgia,130832,1,16,No Driver Present/Unknown if Driver present
13,Georgia,130833,1,96,Not Reported
13,Georgia,130834,1,96,Not Reported
13,Georgia,130835,1,96,Not Reported
13,Georgia,130835,2,96,Not Reported
13,Georgia,130836,1,96,Not Reported
13,Georgia,130836,2,96,Not Reported
13,Georgia,130837,1,96,Not Reported
13,Georgia,130837,2,96,Not Reported
13,Georgia,130838,1,96,Not Reported
13,Georgia,130838,2,96,Not Reported
13,Georgia,130839,1,96,Not Reported
13,Georgia,130840,1,96,Not Reported
13,Georgia,130840,2,96,Not Reported
13,Georgia,130841,1,96,Not Reported
13,Georgia,130841,2,96,Not Reported
13,Georgia,130842,1,96,Not Reported
13,Georgia,130843,1,96,Not Reported
13,Georgia,130843,2,96,Not Reported
13,Georgia,130844,1,96,Not Reported
13,Georgia,130844,2,96,Not Reported
13,Georgia,130844,3,96,Not Reported
13,Georgia,130845,1,96,Not Reported
13,Georgia,130845,2,96,Not Reported
13,Georgia,130845,3,96,Not Reported
13,Georgia,130846,1,96,Not Reported
13,Georgia,130847,1,96,Not Reported
13,Georgia,130848,1,96,Not Reported
13,Georgia,130849,1,96,Not Reported
13,Georgia,130849,2,0,Not Distracted
13,Georgia,130850,1,96,Not Reported
13,Georgia,130851,1,92,"Distraction (Distracted), Details Unknown"
13,Georgia,130852,1,96,Not Reported
13,Georgia,130852,2,96,Not Reported
13,Georgia,130852,3,96,Not Reported
13,Georgia,130853,1,96,Not Reported
13,Georgia,130854,1,96,Not Reported
13,Georgia,130854,2,96,Not Reported
13,Georgia,130855,1,96,Not Reported
13,Georgia,130856,1,93,"Inattention (Inattentive), Details Unknown"
13,Georgia,130857,1,96,Not Reported
13,Georgia,130858,1,96,Not Reported
13,Georgia,130858,2,96,Not Reported
13,Georgia,130859,1,96,Not Reported
13,Georgia,130859,2,96,Not Reported
13,Georgia,130860,1,96,Not Reported
13,Georgia,130861,1,96,Not Reported
13,Georgia,130862,1,96,Not Reported
13,Georgia,130863,1,96,Not Reported
13,Georgia,130863,2,96,Not Reported
13,Georgia,130863,3,96,Not Reported
13,Georgia,130864,1,96,Not Reported
13,Georgia,130864,2,96,Not Reported
13,Georgia,130865,1,96,Not Reported
13,Georgia,130866,1,96,Not Reported
13,Georgia,130866,2,96,Not Reported
13,Georgia,130867,1,96,Not Reported
13,Georgia,130868,1,96,Not Reported
13,Georgia,130869,1,0,Not Distracted
13,Georgia,130869,2,96,Not Reported
13,Georgia,130869,3,96,Not Reported
13,Georgia,130870,1,96,Not Reported
13,Georgia,130870,2,96,Not Reported
13,Georgia,130871,1,96,Not Reported
13,Georgia,130871,2,96,Not Reported
13,Georgia,130872,1,0,Not Distracted
13,Georgia,130872,2,96,Not Reported
13,Georgia,130872,3,0,Not Distracted
13,Georgia,130873,1,0,Not Distracted
13,Georgia,130873,2,0,Not Distracted
13,Georgia,130874,1,96,Not Reported
13,Georgia,130875,1,96,Not Reported
13,Georgia,130876,1,96,Not Reported
13,Georgia,130876,2,96,Not Reported
13,Georgia,130877,1,96,Not Reported
13,Georgia,130877,2,96,Not Reported
13,Georgia,130877,3,96,Not Reported
13,Georgia,130877,4,96,Not Reported
13,Georgia,130878,1,96,Not Reported
13,Georgia,130878,2,96,Not Reported
13,Georgia,130879,1,96,Not Reported
13,Georgia,130880,1,96,Not Reported
13,Georgia,130881,1,0,Not Distracted
13,Georgia,130882,1,96,Not Reported
13,Georgia,130883,1,96,Not Reported
13,Georgia,130884,1,96,Not Reported
13,Georgia,130884,2,96,Not Reported
13,Georgia,130885,1,96,Not Reported
13,Georgia,130886,1,96,Not Reported
13,Georgia,130887,1,96,Not Reported
13,Georgia,130887,2,0,Not Distracted
13,Georgia,130888,1,0,Not Distracted
13,Georgia,130888,2,96,Not Reported
13,Georgia,130889,1,96,Not Reported
13,Georgia,130890,1,96,Not Reported
13,Georgia,130890,2,96,Not Reported
13,Georgia,130891,1,96,Not Reported
13,Georgia,130892,1,96,Not Reported
13,Georgia,130892,2,96,Not Reported
13,Georgia,130893,1,96,Not Reported
13,Georgia,130893,2,96,Not Reported
13,Georgia,130893,3,96,Not Reported
13,Georgia,130894,1,0,Not Distracted
13,Georgia,130895,1,96,Not Reported
13,Georgia,130895,2,96,Not Reported
13,Georgia,130896,1,96,Not Reported
13,Georgia,130897,1,96,Not Reported
13,Georgia,130898,1,96,Not Reported
13,Georgia,130899,1,96,Not Reported
13,Georgia,130900,1,0,Not Distracted
13,Georgia,130900,2,96,Not Reported
13,Georgia,130901,1,96,Not Reported
13,Georgia,130902,1,96,Not Reported
13,Georgia,130902,2,96,Not Reported
13,Georgia,130903,1,96,Not Reported
13,Georgia,130904,1,96,Not Reported
13,Georgia,130905,1,96,Not Reported
13,Georgia,130906,1,96,Not Reported
13,Georgia,130907,1,96,Not Reported
13,Georgia,130908,1,96,Not Reported
13,Georgia,130909,1,96,Not Reported
13,Georgia,130910,1,96,Not Reported
13,Georgia,130911,1,96,Not Reported
13,Georgia,130911,2,96,Not Reported
13,Georgia,130912,1,96,Not Reported
13,Georgia,130913,1,96,Not Reported
13,Georgia,130914,1,96,Not Reported
13,Georgia,130915,1,0,Not Distracted
13,Georgia,130915,2,96,Not Reported
13,Georgia,130916,1,96,Not Reported
13,Georgia,130916,2,96,Not Reported
13,Georgia,130917,1,96,Not Reported
13,Georgia,130918,1,0,Not Distracted
13,Georgia,130918,2,0,Not Distracted
13,Georgia,130919,1,96,Not Reported
13,Georgia,130920,1,96,Not Reported
13,Georgia,130920,2,96,Not Reported
13,Georgia,130921,1,96,Not Reported
13,Georgia,130921,2,96,Not Reported
13,Georgia,130922,1,96,Not Reported
13,Georgia,130922,2,96,Not Reported
13,Georgia,130923,1,96,Not Reported
13,Georgia,130924,1,96,Not Reported
13,Georgia,130924,2,96,Not Reported
13,Georgia,130925,1,0,Not Distracted
13,Georgia,130926,1,96,Not Reported
13,Georgia,130926,2,96,Not Reported
13,Georgia,130927,1,96,Not Reported
13,Georgia,130927,2,96,Not Reported
13,Georgia,130928,1,96,Not Reported
13,Georgia,130929,1,96,Not Reported
13,Georgia,130929,2,96,Not Reported
13,Georgia,130929,3,96,Not Reported
13,Georgia,130930,1,96,Not Reported
13,Georgia,130931,1,96,Not Reported
13,Georgia,130932,1,96,Not Reported
13,Georgia,130933,1,96,Not Reported
13,Georgia,130934,1,96,Not Reported
13,Georgia,130934,2,96,Not Reported
13,Georgia,130935,1,96,Not Reported
13,Georgia,130936,1,96,Not Reported
13,Georgia,130937,1,96,Not Reported
13,Georgia,130938,1,96,Not Reported
13,Georgia,130939,1,96,Not Reported
13,Georgia,130939,2,96,Not Reported
13,Georgia,130940,1,96,Not Reported
13,Georgia,130940,2,0,Not Distracted
13,Georgia,130941,1,96,Not Reported
13,Georgia,130941,2,96,Not Reported
13,Georgia,130942,1,96,Not Reported
13,Georgia,130943,1,96,Not Reported
13,Georgia,130944,1,0,Not Distracted
13,Georgia,130944,2,96,Not Reported
13,Georgia,130945,1,96,Not Reported
13,Georgia,130945,2,96,Not Reported
13,Georgia,130946,1,96,Not Reported
13,Georgia,130947,1,96,Not Reported
13,Georgia,130948,1,96,Not Reported
13,Georgia,130949,1,96,Not Reported
13,Georgia,130949,2,96,Not Reported
13,Georgia,130950,1,96,Not Reported
13,Georgia,130951,1,96,Not Reported
13,Georgia,130952,1,96,Not Reported
13,Georgia,130952,2,96,Not Reported
13,Georgia,130953,1,96,Not Reported
13,Georgia,130954,1,96,Not Reported
13,Georgia,130955,1,96,Not Reported
13,Georgia,130956,1,96,Not Reported
13,Georgia,130957,1,96,Not Reported
13,Georgia,130957,2,0,Not Distracted
13,Georgia,130958,1,96,Not Reported
13,Georgia,130958,2,0,Not Distracted
13,Georgia,130959,1,96,Not Reported
13,Georgia,130960,1,96,Not Reported
13,Georgia,130961,1,96,Not Reported
13,Georgia,130962,1,96,Not Reported
13,Georgia,130963,1,96,Not Reported
13,Georgia,130963,2,96,Not Reported
13,Georgia,130964,1,96,Not Reported
13,Georgia,130964,2,96,Not Reported
13,Georgia,130964,3,96,Not Reported
13,Georgia,130965,1,17,Distraction/Inattention
13,Georgia,130966,1,96,Not Reported
13,Georgia,130967,1,96,Not Reported
13,Georgia,130968,1,96,Not Reported
13,Georgia,130968,2,96,Not Reported
13,Georgia,130968,3,96,Not Reported
13,Georgia,130969,1,96,Not Reported
13,Georgia,130970,1,96,Not Reported
13,Georgia,130971,1,96,Not Reported
13,Georgia,130971,2,96,Not Reported
13,Georgia,130971,3,0,Not Distracted
13,Georgia,130972,1,96,Not Reported
13,Georgia,130972,2,96,Not Reported
13,Georgia,130973,1,96,Not Reported
13,Georgia,130973,2,96,Not Reported
13,Georgia,130974,1,96,Not Reported
13,Georgia,130975,1,96,Not Reported
13,Georgia,130975,2,96,Not Reported
13,Georgia,130976,1,96,Not Reported
13,Georgia,130976,2,96,Not Reported
13,Georgia,130976,3,0,Not Distracted
13,Georgia,130977,1,96,Not Reported
13,Georgia,130978,1,96,Not Reported
13,Georgia,130979,1,96,Not Reported
13,Georgia,130980,1,96,Not Reported
13,Georgia,130981,1,96,Not Reported
13,Georgia,130982,1,96,Not Reported
13,Georgia,130983,1,0,Not Distracted
13,Georgia,130983,2,96,Not Reported
13,Georgia,130984,1,96,Not Reported
13,Georgia,130984,2,96,Not Reported
13,Georgia,130985,1,96,Not Reported
13,Georgia,130986,1,96,Not Reported
13,Georgia,130986,2,96,Not Reported
13,Georgia,130986,3,96,Not Reported
13,Georgia,130987,1,96,Not Reported
13,Georgia,130987,2,96,Not Reported
13,Georgia,130988,1,96,Not Reported
13,Georgia,130989,1,96,Not Reported
13,Georgia,130990,1,96,Not Reported
13,Georgia,130990,2,96,Not Reported
13,Georgia,130991,1,96,Not Reported
13,Georgia,130992,1,96,Not Reported
13,Georgia,130993,1,96,Not Reported
13,Georgia,130994,1,96,Not Reported
13,Georgia,130994,2,96,Not Reported
13,Georgia,130994,3,96,Not Reported
13,Georgia,130995,1,96,Not Reported
13,Georgia,130996,1,96,Not Reported
13,Georgia,130996,2,0,Not Distracted
13,Georgia,130996,3,0,Not Distracted
13,Georgia,130997,1,96,Not Reported
13,Georgia,130998,1,96,Not Reported
13,Georgia,130999,1,96,Not Reported
13,Georgia,131000,1,96,Not Reported
13,Georgia,131001,1,96,Not Reported
13,Georgia,131002,1,96,Not Reported
13,Georgia,131002,2,96,Not Reported
13,Georgia,131003,1,0,Not Distracted
13,Georgia,131004,1,96,Not Reported
13,Georgia,131005,1,0,Not Distracted
13,Georgia,131005,2,0,Not Distracted
13,Georgia,131006,1,96,Not Reported
13,Georgia,131007,1,96,Not Reported
13,Georgia,131008,1,96,Not Reported
13,Georgia,131008,2,96,Not Reported
13,Georgia,131009,1,0,Not Distracted
13,Georgia,131009,2,96,Not Reported
13,Georgia,131010,1,96,Not Reported
13,Georgia,131011,1,96,Not Reported
13,Georgia,131012,1,96,Not Reported
13,Georgia,131012,2,96,Not Reported
13,Georgia,131013,1,96,Not Reported
13,Georgia,131013,2,0,Not Distracted
13,Georgia,131013,3,96,Not Reported
13,Georgia,131014,1,96,Not Reported
13,Georgia,131015,1,0,Not Distracted
13,Georgia,131016,1,96,Not Reported
13,Georgia,131017,1,96,Not Reported
13,Georgia,131017,2,96,Not Reported
13,Georgia,131018,1,96,Not Reported
13,Georgia,131018,2,96,Not Reported
13,Georgia,131019,1,96,Not Reported
13,Georgia,131020,1,96,Not Reported
13,Georgia,131021,1,96,Not Reported
13,Georgia,131022,1,96,Not Reported
13,Georgia,131022,2,96,Not Reported
13,Georgia,131023,1,96,Not Reported
13,Georgia,131023,2,96,Not Reported
13,Georgia,131024,1,96,Not Reported
13,Georgia,131024,2,96,Not Reported
13,Georgia,131025,1,96,Not Reported
13,Georgia,131025,2,96,Not Reported
13,Georgia,131026,1,96,Not Reported
13,Georgia,131026,2,96,Not Reported
13,Georgia,131027,1,96,Not Reported
13,Georgia,131027,2,96,Not Reported
13,Georgia,131028,1,0,Not Distracted
13,Georgia,131028,2,96,Not Reported
13,Georgia,131029,1,96,Not Reported
13,Georgia,131029,2,0,Not Distracted
13,Georgia,131029,3,0,Not Distracted
13,Georgia,131030,1,96,Not Reported
13,Georgia,131031,1,96,Not Reported
13,Georgia,131032,1,96,Not Reported
13,Georgia,131032,2,96,Not Reported
13,Georgia,131033,1,96,Not Reported
13,Georgia,131033,2,96,Not Reported
13,Georgia,131034,1,96,Not Reported
13,Georgia,131035,1,96,Not Reported
13,Georgia,131035,2,96,Not Reported
13,Georgia,131036,1,3,By Other Occupant(s)
13,Georgia,131037,1,96,Not Reported
13,Georgia,131037,2,96,Not Reported
13,Georgia,131038,1,96,Not Reported
13,Georgia,131039,1,96,Not Reported
13,Georgia,131040,1,96,Not Reported
13,Georgia,131040,2,96,Not Reported
13,Georgia,131040,3,0,Not Distracted
13,Georgia,131041,1,96,Not Reported
13,Georgia,131042,1,92,"Distraction (Distracted), Details Unknown"
13,Georgia,131043,1,96,Not Reported
13,Georgia,131043,2,96,Not Reported
13,Georgia,131044,1,92,"Distraction (Distracted), Details Unknown"
13,Georgia,131044,2,96,Not Reported
13,Georgia,131045,1,96,Not Reported
13,Georgia,131045,2,96,Not Reported
13,Georgia,131047,1,96,Not Reported
13,Georgia,131047,2,96,Not Reported
13,Georgia,131048,1,96,Not Reported
13,Georgia,131048,2,96,Not Reported
13,Georgia,131049,1,96,Not Reported
13,Georgia,131050,1,96,Not Reported
13,Georgia,131051,1,96,Not Reported
13,Georgia,131052,1,96,Not Reported
13,Georgia,131052,2,96,Not Reported
13,Georgia,131053,1,96,Not Reported
13,Georgia,131053,2,96,Not Reported
13,Georgia,131054,1,96,Not Reported
13,Georgia,131054,2,96,Not Reported
13,Georgia,131055,1,96,Not Reported
13,Georgia,131056,1,96,Not Reported
13,Georgia,131057,1,96,Not Reported
13,Georgia,131058,1,96,Not Reported
13,Georgia,131059,1,96,Not Reported
13,Georgia,131059,2,96,Not Reported
13,Georgia,131059,3,96,Not Reported
13,Georgia,131060,1,96,Not Reported
13,Georgia,131061,1,96,Not Reported
13,Georgia,131062,1,96,Not Reported
13,Georgia,131063,1,98,Other Distraction [Specify:]
13,Georgia,131063,2,96,Not Reported
13,Georgia,131063,3,96,Not Reported
13,Georgia,131064,1,96,Not Reported
13,Georgia,131064,2,0,Not Distracted
13,Georgia,131064,3,96,Not Reported
13,Georgia,131064,4,0,Not Distracted
13,Georgia,131065,1,96,Not Reported
13,Georgia,131065,2,96,Not Reported
13,Georgia,131066,1,96,Not Reported
13,Georgia,131066,2,0,Not Distracted
13,Georgia,131067,1,96,Not Reported
13,Georgia,131068,1,96,Not Reported
13,Georgia,131069,1,96,Not Reported
13,Georgia,131070,1,96,Not Reported
13,Georgia,131070,2,96,Not Reported
13,Georgia,131071,1,96,Not Reported
13,Georgia,131071,2,96,Not Reported
13,Georgia,131072,1,96,Not Reported
13,Georgia,131072,2,96,Not Reported
13,Georgia,131073,1,96,Not Reported
13,Georgia,131074,1,96,Not Reported
13,Georgia,131075,1,96,Not Reported
13,Georgia,131076,1,96,Not Reported
13,Georgia,131076,2,96,Not Reported
13,Georgia,131077,1,96,Not Reported
13,Georgia,131077,2,96,Not Reported
13,Georgia,131077,3,96,Not Reported
13,Georgia,131077,4,96,Not Reported
13,Georgia,131078,1,96,Not Reported
13,Georgia,131079,1,96,Not Reported
13,Georgia,131079,2,96,Not Reported
13,Georgia,131080,1,93,"Inattention (Inattentive), Details Unknown"
13,Georgia,131081,1,96,Not Reported
13,Georgia,131082,1,96,Not Reported
13,Georgia,131082,2,96,Not Reported
13,Georgia,131083,1,96,Not Reported
13,Georgia,131083,2,96,Not Reported
13,Georgia,131083,3,96,Not Reported
13,Georgia,131083,4,96,Not Reported
13,Georgia,131084,1,96,Not Reported
13,Georgia,131085,1,96,Not Reported
13,Georgia,131086,1,96,Not Reported
13,Georgia,131086,2,96,Not Reported
13,Georgia,131087,1,96,Not Reported
13,Georgia,131088,1,96,Not Reported
13,Georgia,131089,1,96,Not Reported
13,Georgia,131089,2,96,Not Reported
13,Georgia,131090,1,96,Not Reported
13,Georgia,131091,1,0,Not Distracted
13,Georgia,131091,2,96,Not Reported
13,Georgia,131092,1,0,Not Distracted
13,Georgia,131093,1,96,Not Reported
13,Georgia,131094,1,96,Not Reported
13,Georgia,131094,2,96,Not Reported
13,Georgia,131096,1,96,Not Reported
13,Georgia,131096,2,96,Not Reported
13,Georgia,131097,1,96,Not Reported
13,Georgia,131099,1,96,Not Reported
13,Georgia,131100,1,96,Not Reported
13,Georgia,131101,1,96,Not Reported
13,Georgia,131102,1,96,Not Reported
13,Georgia,131103,1,96,Not Reported
13,Georgia,131104,1,96,Not Reported
13,Georgia,131105,1,96,Not Reported
13,Georgia,131106,1,96,Not Reported
13,Georgia,131106,2,96,Not Reported
13,Georgia,131106,3,96,Not Reported
13,Georgia,131107,1,96,Not Reported
13,Georgia,131108,1,96,Not Reported
13,Georgia,131109,1,96,Not Reported
13,Georgia,131109,2,96,Not Reported
13,Georgia,131110,1,0,Not Distracted
13,Georgia,131110,2,96,Not Reported
13,Georgia,131110,3,96,Not Reported
13,Georgia,131112,1,96,Not Reported
13,Georgia,131112,2,96,Not Reported
13,Georgia,131113,1,96,Not Reported
13,Georgia,131113,2,96,Not Reported
13,Georgia,131113,3,0,Not Distracted
13,Georgia,131114,1,96,Not Reported
