STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMHELMET,NMHELMETNAME,NMPROPAD,NMPROPADNAME,NMOTHPRO,NMOTHPRONAME,NMREFCLO,NMREFCLONAME,NMLIGHT,NMLIGHTNAME,NMOTHPRE,NMOTHPRENAME
4,Arizona,40527,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40528,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40531,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40538,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40540,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40543,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40554,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40559,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40560,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40566,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40568,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40573,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40575,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40575,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40576,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40579,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40580,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40582,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40589,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40592,0,1,2,Yes,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40608,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40615,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40618,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40628,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40634,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40635,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40642,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40643,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40644,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40648,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40653,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40658,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40661,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40662,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40664,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40664,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40666,0,1,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown
4,Arizona,40668,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40669,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40671,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40671,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40675,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40679,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40680,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40687,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40692,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40698,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40701,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40702,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
4,Arizona,40704,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40708,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40715,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40716,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40722,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40726,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40728,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40729,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40731,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40732,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40736,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40737,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40738,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40739,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40739,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40739,0,3,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40741,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40748,0,1,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown
4,Arizona,40750,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40757,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40757,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40758,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40760,0,1,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown
4,Arizona,40763,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40764,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40765,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40769,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40771,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40775,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
4,Arizona,40792,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40793,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40795,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40801,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40802,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40806,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40808,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40810,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40814,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40818,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40820,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40822,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40824,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40825,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40826,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40827,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40828,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40830,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40831,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40832,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40834,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40835,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40836,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40839,0,1,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown
4,Arizona,40841,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40844,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40851,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40852,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40862,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40865,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40873,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40878,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40893,0,1,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown
4,Arizona,40894,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40895,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40897,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40900,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40901,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40913,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40916,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40918,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40922,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40922,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40924,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40924,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40924,0,3,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40924,0,4,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40926,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40927,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
4,Arizona,40928,0,1,1,No,1,No,1,No,1,No,1,No,1,No
4,Arizona,40928,0,2,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50001,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50011,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50016,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50018,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50019,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50023,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50039,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50040,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50056,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50061,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50065,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50066,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50066,0,2,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50072,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50076,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50093,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50106,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50107,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50109,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50127,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50140,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50181,0,1,1,No,1,No,1,No,2,Yes,1,No,1,No
5,Arkansas,50198,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50198,0,2,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50201,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50203,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50209,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50229,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50234,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50235,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50243,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50245,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50246,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50251,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50254,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50290,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50296,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50296,0,2,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50296,0,3,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50297,0,1,2,Yes,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
5,Arkansas,50298,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50305,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50309,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50311,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50319,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50327,0,1,1,No,1,No,1,No,2,Yes,1,No,1,No
5,Arkansas,50332,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50346,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50346,0,2,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50351,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50352,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50354,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50392,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50393,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50396,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50413,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50424,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50442,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50442,0,2,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50462,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50464,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50467,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50475,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50476,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50479,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50480,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50481,0,1,2,Yes,8,Not Reported,8,Not Reported,1,No,1,No,1,No
5,Arkansas,50484,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50484,0,2,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50486,0,1,1,No,1,No,1,No,1,No,1,No,1,No
5,Arkansas,50496,0,1,1,No,1,No,1,No,1,No,1,No,1,No
6,California,60008,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60012,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60016,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
6,California,60019,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60030,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60033,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60034,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported
6,California,60034,0,2,1,No,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported
6,California,60035,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60047,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60049,0,1,2,Yes,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60050,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60053,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60056,0,1,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown
6,California,60060,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
6,California,60060,0,2,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
6,California,60076,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60077,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60087,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported
6,California,60089,0,1,1,No,8,Not Reported,8,Not Reported,1,No,1,No,8,Not Reported
6,California,60094,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60102,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,1,No,1,No
6,California,60103,0,1,1,No,8,Not Reported,8,Not Reported,1,No,1,No,8,Not Reported
6,California,60106,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60107,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60108,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60120,0,1,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown,9,Reported as Unknown
6,California,60122,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60140,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60141,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60148,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60154,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,1,No,8,Not Reported
6,California,60165,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60171,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60174,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
6,California,60178,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60179,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60183,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60186,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60192,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60193,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60194,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60194,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60195,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60196,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60197,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60198,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60199,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60200,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60201,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60204,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60205,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
