"STATE","STATENAME","ST_CASE","VEH_NO","PVE_FORMS","PNUMOCCS","PNUMOCCSNAME","PDAY","PDAYNAME","PMONTH","PMONTHNAME","PHOUR","PHOURNAME","PMINUTE","PMINUTENAME","PHARM_EV","PHARM_EVNAME","PMAN_COLL","PMAN_COLLNAME","PTYPE","PTYPENAME","PHIT_RUN","PHIT_RUNNAME","PREG_STAT","PREG_STATNAME","POWNER","POWNERNAME","PMAKE","PMAKENAME","PMODEL","PMAK_MOD","PBODYTYP","PBODYTYPNAME","PMODYEAR","PMODYEARNAME","PVIN","PVINNAME","PVIN_1","PVIN_2","PVIN_3","PVIN_4","PVIN_5","PVIN_6","PVIN_7","PVIN_8","PVIN_9","PVIN_10","PVIN_11","PVIN_12","PTRAILER","PTRAILERNAME","PMCARR_I1","PMCARR_I1NAME","PMCARR_I2","PMCARR_I2NAME","PMCARR_ID","PMCARR_IDNAME","PGVWR","PGVWRNAME","PV_CONFIG","PV_CONFIGNAME","PCARGTYP","PCARGTYPNAME","PHAZ_INV","PHAZ_INVNAME","PHAZPLAC","PHAZPLACNAME","PHAZ_ID","PHAZ_IDNAME","PHAZ_CNO","PHAZ_CNONAME","PHAZ_REL","PHAZ_RELNAME","PBUS_USE","PBUS_USENAME","PSP_USE","PSP_USENAME","PEM_USE","PEM_USENAME","PUNDERIDE","PUNDERIDENAME","PIMPACT1","PIMPACT1NAME","PVEH_SEV","PVEH_SEVNAME","PTOWED","PTOWEDNAME","PM_HARM","PM_HARMNAME","PVEH_SC1","PVEH_SC1NAME","PVEH_SC2","PVEH_SC2NAME","PFIRE","PFIRENAME","PDEATHS","PTRLR1VIN","PTRLR1VINNAME","PTRLR2VIN","PTRLR2VINNAME","PTRLR3VIN","PTRLR3VINNAME"
1,"Alabama",10658,2,1,0,"None",9,9,10,"October",2,"2:00am-2:59am",9,9,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",1,"Alabama",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",35,"Nissan/Datsun",473,"Nissan/Datsun Titan (from 2004-06; see 481 for 2007 on)",34,"Light Pickup",2004,2004,"1N6AA06A64N5","1N6AA06A64N5",1,"N",6,"A","A",0,6,"A",6,4,"N",5,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",4,"Functional Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10748,2,1,0,"None",31,31,1,"January",6,"6:00am-6:59am",15,15,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",18,"Indiana",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",82,"Freightliner",881,"Freightliner Medium/Heavy - CBE",66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2014,2014,"3AKJGEBG6ESF","3AKJGEBG6ESF",3,"A","K","J","G","E","B","G",6,"E","S","F",1,"One Trailing Unit",57,"US DOT",2207299,2207299,572207299,572207299,3,"26,001 lbs. or more",6,"Truck Tractor/Semi-Trailer",3,"Flatbed",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,888888888888,"Not Reported",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10764,2,1,0,"None",29,29,11,"November",4,"4:00am-4:59am",55,55,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",92,"No Registration",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",23,"Ford Fusion",4,"4-door sedan, hardtop",2015,2015,"3FA6P0H77FR1","3FA6P0H77FR1",3,"F","A",6,"P",0,"H",7,7,"F","R",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",1,"1 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10787,2,1,0,"None",28,28,7,"July",3,"3:00am-3:59am",6,6,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",1,"Alabama",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",30,"Volkswagen",40,"Volkswagen Jetta/Jetta SportsWagen",6,"Station Wagon (excluding van and truck based)",2013,2013,"3VWPP7AJ4DM6","3VWPP7AJ4DM6",3,"V","W","P","P",7,"A","J",4,"D","M",6,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",10,"10 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10787,3,1,0,"None",28,28,7,"July",3,"3:00am-3:59am",6,6,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",1,"Alabama",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",422,"Chevrolet Suburban (from 2004 on; see 431 for 1950-2003)",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2005,2005,"3GNEC16Z75G2","3GNEC16Z75G2",3,"G","N","E","C",1,6,"Z",7,5,"G",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10811,2,1,0,"None",8,8,12,"December",3,"3:00am-3:59am",47,47,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",1,"Alabama",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",63,"KIA",34,"KIA Optima",4,"4-door sedan, hardtop",2005,2005,"KNAGD1264553","KNAGD1264553","K","N","A","G","D",1,2,6,4,5,5,3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10811,3,1,0,"None",8,8,12,"December",3,"3:00am-3:59am",47,47,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",1,"Alabama",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",22,"Pontiac",22,"Pontiac G6",4,"4-door sedan, hardtop",2007,2007,"1G2ZF58B7741","1G2ZF58B7741",1,"G",2,"Z","F",5,8,"B",7,7,4,1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",13,"Top",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10811,4,1,0,"None",8,8,12,"December",3,"3:00am-3:59am",47,47,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",1,"Alabama",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",24,"Chevrolet Traverse (2009-2012 only.  For 2013 on see model 423.)",6,"Station Wagon (excluding van and truck based)",2011,2011,"1GNKRGED0BJ1","1GNKRGED0BJ1",1,"G","N","K","R","G","E","D",0,"B","J",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10811,5,1,0,"None",8,8,12,"December",3,"3:00am-3:59am",47,47,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",1,"Alabama",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",2,"Jeep / Kaiser-Jeep / Willys- Jeep",403,"Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2011,2011,"1J4AA5D19BL5","1J4AA5D19BL5",1,"J",4,"A","A",5,"D",1,9,"B","L",5,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10811,6,1,0,"None",8,8,12,"December",3,"3:00am-3:59am",47,47,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",49,"Toyota",402,"Toyota RAV4 *",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2012,2012,"2T3ZF4DV6CW1","2T3ZF4DV6CW1",2,"T",3,"Z","F",4,"D","V",6,"C","W",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",13,"Top",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
1,"Alabama",10840,3,2,0,"None",4,4,6,"June",0,"0:00am-0:59am",25,25,12,"Motor Vehicle In-Transport",2,"Front-to-Front",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",1,"Alabama",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",63,"KIA",37,"KIA Soul",6,"Station Wagon (excluding van and truck based)",2011,2011,"KNDJT2A2XB73","KNDJT2A2XB73","K","N","D","J","T",2,"A",2,"X","B",7,3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",0,"No Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40109,3,2,0,"None",21,21,2,"February",19,"7:00pm-7:59pm",42,42,12,"Motor Vehicle In-Transport",99,"Reported as Unknown",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",53,"Suzuki",34,"Suzuki Forenza",4,"4-door sedan, hardtop",2004,2004,"KL5JD52Z64K0","KL5JD52Z64K0","K","L",5,"J","D",5,2,"Z",6,4,"K",0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40122,4,3,0,"None",3,3,3,"March",9,"9:00am-9:59am",51,51,12,"Motor Vehicle In-Transport",2,"Front-to-Front",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",19,"Cadillac",399,"Cadillac Unknown (automobile)",6,"Station Wagon (excluding van and truck based)",2004,2004,888888888888,"Not Reported",8,8,8,8,8,8,8,8,8,8,8,8,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",61,"Left",8,"Not Reported",5,"Not Towed",18,"Other Object (not fixed)",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40286,2,1,1,1,28,28,4,"April",4,"4:00am-4:59am",2,2,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",40,"Oklahoma",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",51,"Volvo",881,"Volvo Medium/Heavy - CBE",66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2017,2017,"4V4NC9EH7HN9","4V4NC9EH7HN9",4,"V",4,"N","C",9,"E","H",7,"H","N",9,1,"One Trailing Unit",57,"US DOT",269506,269506,57269506,57269506,3,"26,001 lbs. or more",6,"Truck Tractor/Semi-Trailer",97,"Other",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,888888888888,"Not Reported",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40299,2,1,0,"None",20,20,4,"April",13,"1:00pm-1:59pm",34,34,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",421,"Chevrolet Fullsize Blazer/Tahoe",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",1988,1988,"1GNEV18K8JF1","1GNEV18K8JF1",1,"G","N","E","V",1,8,"K",8,"J","F",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",98,"Not Reported",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40362,2,1,0,"None",10,10,6,"June",21,"9:00pm-9:59pm",50,50,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",7,"Dodge",881,"Dodge Medium/Heavy - CBE",61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",2018,2018,"3C7WRMDL1JG2","3C7WRMDL1JG2",3,"C",7,"W","R","M","D","L",1,"J","G",2,5,"Vehicle Towing Another Motor Vehicle - Fixed Linkage",77,"Not Reported",777777777,"Not Reported",77777777777,"Not Reported",2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",3,"Flatbed",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",62,"Left-Front Side",8,"Not Reported",7,"Towed, Unknown Reason",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40409,4,3,0,"None",27,27,5,"May",9,"9:00am-9:59am",21,21,12,"Motor Vehicle In-Transport",6,"Angle",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",32,"Ford Fiesta",4,"4-door sedan, hardtop",2016,2016,"3FADP4BJ8GM1","3FADP4BJ8GM1",3,"F","A","D","P",4,"B","J",8,"G","M",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",98,"Not Reported",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40409,5,3,0,"None",27,27,5,"May",9,"9:00am-9:59am",21,21,12,"Motor Vehicle In-Transport",6,"Angle",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",421,"Chevrolet Fullsize Blazer/Tahoe",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2007,2007,"1GNFC13057R1","1GNFC13057R1",1,"G","N","F","C",1,3,0,5,7,"R",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",98,"Not Reported",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40409,6,3,0,"None",27,27,5,"May",9,"9:00am-9:59am",21,21,12,"Motor Vehicle In-Transport",6,"Angle",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",25,"Chevrolet Cruze",4,"4-door sedan, hardtop",2014,2014,"1G1PA5SH6E74","1G1PA5SH6E74",1,"G",1,"P","A",5,"S","H",6,"E",7,4,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40425,2,1,0,"None",28,28,6,"June",18,"6:00pm-6:59pm",31,31,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",870,"Ford Medium/Heavy Van-Based Vehicle",61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",1993,1993,"1FDKE37G1PHB","1FDKE37G1PHB",1,"F","D","K","E",3,7,"G",1,"P","H","B",0,"No Trailing Units",77,"Not Reported",777777777,"Not Reported",77777777777,"Not Reported",2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",1,"Van/Enclosed Box",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40498,2,1,0,"None",20,20,7,"July",6,"6:00am-6:59am",13,13,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",481,"Ford F-Series pickup",34,"Light Pickup",2000,2000,"1FTRX17L6YNC","1FTRX17L6YNC",1,"F","T","R","X",1,7,"L",6,"Y","N","C",0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",61,"Left",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
4,"Arizona",40556,3,2,0,"None",7,7,8,"August",12,"12:00pm-12:59pm",48,48,12,"Motor Vehicle In-Transport",6,"Angle",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",4,"Arizona",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",30,"Volkswagen",40,"Volkswagen Jetta/Jetta SportsWagen",4,"4-door sedan, hardtop",2016,2016,"3VWL17AJ0GM2","3VWL17AJ0GM2",3,"V","W","L",1,7,"A","J",0,"G","M",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",98,"Not Reported",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
